Date,^VIX,^TNX
2022-10-07 00:00:00-05:00,31.360000610351562,3.882999897003174
2022-10-10 00:00:00-05:00,32.45000076293945,3.888000011444092
2022-10-11 00:00:00-05:00,33.630001068115234,3.938999891281128
2022-10-12 00:00:00-05:00,33.56999969482422,3.9019999504089355
2022-10-13 00:00:00-05:00,31.940000534057617,3.9519999027252197
2022-10-14 00:00:00-05:00,32.02000045776367,4.010000228881836
2022-10-17 00:00:00-05:00,31.3700008392334,4.014999866485596
2022-10-18 00:00:00-05:00,30.5,3.997999906539917
2022-10-19 00:00:00-05:00,30.760000228881836,4.126999855041504
2022-10-20 00:00:00-05:00,29.979999542236328,4.22599983215332
2022-10-21 00:00:00-05:00,29.690000534057617,4.2129998207092285
2022-10-24 00:00:00-05:00,29.850000381469727,4.234000205993652
2022-10-25 00:00:00-05:00,28.459999084472656,4.107999801635742
2022-10-26 00:00:00-05:00,27.280000686645508,4.014999866485596
2022-10-27 00:00:00-05:00,27.389999389648438,3.937000036239624
2022-10-28 00:00:00-05:00,25.75,4.010000228881836
2022-10-31 00:00:00-05:00,25.8799991607666,4.077000141143799
2022-11-01 00:00:00-05:00,25.809999465942383,4.052000045776367
2022-11-02 00:00:00-05:00,25.860000610351562,4.059000015258789
2022-11-03 00:00:00-05:00,25.299999237060547,4.124000072479248
2022-11-04 00:00:00-05:00,24.549999237060547,4.156000137329102
2022-11-07 00:00:00-06:00,24.350000381469727,4.214000225067139
2022-11-08 00:00:00-06:00,25.540000915527344,4.125999927520752
2022-11-09 00:00:00-06:00,26.09000015258789,4.151000022888184
2022-11-10 00:00:00-06:00,23.530000686645508,3.8289999961853027
2022-11-11 00:00:00-06:00,22.520000457763672,3.812999963760376
2022-11-14 00:00:00-06:00,23.729999542236328,3.865000009536743
2022-11-15 00:00:00-06:00,24.540000915527344,3.7990000247955322
2022-11-16 00:00:00-06:00,24.110000610351562,3.691999912261963
2022-11-17 00:00:00-06:00,23.93000030517578,3.7750000953674316
2022-11-18 00:00:00-06:00,23.1200008392334,3.818000078201294
2022-11-21 00:00:00-06:00,22.360000610351562,3.825000047683716
2022-11-22 00:00:00-06:00,21.290000915527344,3.757999897003174
2022-11-23 00:00:00-06:00,20.350000381469727,3.7060000896453857
2022-11-25 00:00:00-06:00,20.5,3.690999984741211
2022-11-28 00:00:00-06:00,22.209999084472656,3.703000068664551
2022-11-29 00:00:00-06:00,21.889999389648438,3.747999906539917
2022-11-30 00:00:00-06:00,20.579999923706055,3.703000068664551
2022-12-01 00:00:00-06:00,19.84000015258789,3.5290000438690186
2022-12-02 00:00:00-06:00,19.059999465942383,3.50600004196167
2022-12-05 00:00:00-06:00,20.75,3.5989999771118164
2022-12-06 00:00:00-06:00,22.170000076293945,3.513000011444092
2022-12-07 00:00:00-06:00,22.68000030517578,3.4079999923706055
2022-12-08 00:00:00-06:00,22.290000915527344,3.490999937057495
2022-12-09 00:00:00-06:00,22.829999923706055,3.566999912261963
2022-12-12 00:00:00-06:00,25.0,3.6110000610351562
2022-12-13 00:00:00-06:00,22.549999237060547,3.500999927520752
2022-12-14 00:00:00-06:00,21.139999389648438,3.503000020980835
2022-12-15 00:00:00-06:00,22.829999923706055,3.450000047683716
2022-12-16 00:00:00-06:00,22.6200008392334,3.4820001125335693
2022-12-19 00:00:00-06:00,22.420000076293945,3.5810000896453857
2022-12-20 00:00:00-06:00,21.479999542236328,3.684000015258789
2022-12-21 00:00:00-06:00,20.06999969482422,3.684000015258789
2022-12-22 00:00:00-06:00,21.969999313354492,3.6689999103546143
2022-12-23 00:00:00-06:00,20.8700008392334,3.750999927520752
2022-12-27 00:00:00-06:00,21.649999618530273,3.859999895095825
2022-12-28 00:00:00-06:00,22.139999389648438,3.88700008392334
2022-12-29 00:00:00-06:00,21.440000534057617,3.8350000381469727
2022-12-30 00:00:00-06:00,21.670000076293945,3.878999948501587
2023-01-03 00:00:00-06:00,22.899999618530273,3.7929999828338623
2023-01-04 00:00:00-06:00,22.010000228881836,3.7090001106262207
2023-01-05 00:00:00-06:00,22.459999084472656,3.7200000286102295
2023-01-06 00:00:00-06:00,21.1299991607666,3.569000005722046
2023-01-09 00:00:00-06:00,21.969999313354492,3.5169999599456787
2023-01-10 00:00:00-06:00,20.579999923706055,3.621000051498413
2023-01-11 00:00:00-06:00,21.09000015258789,3.553999900817871
2023-01-12 00:00:00-06:00,18.829999923706055,3.4489998817443848
2023-01-13 00:00:00-06:00,18.350000381469727,3.510999917984009
2023-01-17 00:00:00-06:00,19.360000610351562,3.5350000858306885
2023-01-18 00:00:00-06:00,20.34000015258789,3.375
2023-01-19 00:00:00-06:00,20.520000457763672,3.3970000743865967
2023-01-20 00:00:00-06:00,19.850000381469727,3.4839999675750732
2023-01-23 00:00:00-06:00,19.809999465942383,3.5250000953674316
2023-01-24 00:00:00-06:00,19.200000762939453,3.4690001010894775
2023-01-25 00:00:00-06:00,19.079999923706055,3.4619998931884766
2023-01-26 00:00:00-06:00,18.729999542236328,3.493000030517578
2023-01-27 00:00:00-06:00,18.510000228881836,3.5179998874664307
2023-01-30 00:00:00-06:00,19.940000534057617,3.5510001182556152
2023-01-31 00:00:00-06:00,19.399999618530273,3.5290000438690186
2023-02-01 00:00:00-06:00,17.8700008392334,3.3970000743865967
2023-02-02 00:00:00-06:00,18.729999542236328,3.3959999084472656
2023-02-03 00:00:00-06:00,18.329999923706055,3.5320000648498535
2023-02-06 00:00:00-06:00,19.43000030517578,3.634000062942505
2023-02-07 00:00:00-06:00,18.65999984741211,3.6740000247955322
2023-02-08 00:00:00-06:00,19.6299991607666,3.6530001163482666
2023-02-09 00:00:00-06:00,20.709999084472656,3.683000087738037
2023-02-10 00:00:00-06:00,20.530000686645508,3.74399995803833
2023-02-13 00:00:00-06:00,20.34000015258789,3.7170000076293945
2023-02-14 00:00:00-06:00,18.90999984741211,3.760999917984009
2023-02-15 00:00:00-06:00,18.229999542236328,3.809000015258789
2023-02-16 00:00:00-06:00,20.170000076293945,3.8429999351501465
2023-02-17 00:00:00-06:00,20.020000457763672,3.828000068664551
2023-02-21 00:00:00-06:00,22.8700008392334,3.9549999237060547
2023-02-22 00:00:00-06:00,22.290000915527344,3.9230000972747803
2023-02-23 00:00:00-06:00,21.139999389648438,3.878999948501587
2023-02-24 00:00:00-06:00,21.670000076293945,3.9489998817443848
2023-02-27 00:00:00-06:00,20.950000762939453,3.921999931335449
2023-02-28 00:00:00-06:00,20.700000762939453,3.9159998893737793
2023-03-01 00:00:00-06:00,20.579999923706055,3.99399995803833
2023-03-02 00:00:00-06:00,19.59000015258789,4.072999954223633
2023-03-03 00:00:00-06:00,18.489999771118164,3.9639999866485596
2023-03-06 00:00:00-06:00,18.610000610351562,3.9830000400543213
2023-03-07 00:00:00-06:00,19.59000015258789,3.9749999046325684
2023-03-08 00:00:00-06:00,19.110000610351562,3.9760000705718994
2023-03-09 00:00:00-06:00,22.610000610351562,3.924999952316284
2023-03-10 00:00:00-06:00,24.799999237060547,3.694999933242798
2023-03-13 00:00:00-05:00,26.520000457763672,3.515000104904175
2023-03-14 00:00:00-05:00,23.729999542236328,3.638000011444092
2023-03-15 00:00:00-05:00,26.139999389648438,3.492000102996826
2023-03-16 00:00:00-05:00,22.989999771118164,3.5850000381469727
2023-03-17 00:00:00-05:00,25.510000228881836,3.3949999809265137
2023-03-20 00:00:00-05:00,24.149999618530273,3.4809999465942383
2023-03-21 00:00:00-05:00,21.3799991607666,3.6059999465942383
2023-03-22 00:00:00-05:00,22.260000228881836,3.5
2023-03-23 00:00:00-05:00,22.610000610351562,3.4059998989105225
2023-03-24 00:00:00-05:00,21.739999771118164,3.380000114440918
2023-03-27 00:00:00-05:00,20.600000381469727,3.5280001163482666
2023-03-28 00:00:00-05:00,19.969999313354492,3.563999891281128
2023-03-29 00:00:00-05:00,19.1200008392334,3.565999984741211
2023-03-30 00:00:00-05:00,19.020000457763672,3.5510001182556152
2023-03-31 00:00:00-05:00,18.700000762939453,3.49399995803833
2023-04-03 00:00:00-05:00,18.549999237060547,3.430000066757202
2023-04-04 00:00:00-05:00,19.0,3.3369998931884766
2023-04-05 00:00:00-05:00,19.079999923706055,3.2869999408721924
2023-04-06 00:00:00-05:00,18.399999618530273,3.2880001068115234
2023-04-10 00:00:00-05:00,18.969999313354492,3.4149999618530273
2023-04-11 00:00:00-05:00,19.100000381469727,3.434000015258789
2023-04-12 00:00:00-05:00,19.09000015258789,3.4210000038146973
2023-04-13 00:00:00-05:00,17.799999237060547,3.4519999027252197
2023-04-14 00:00:00-05:00,17.06999969482422,3.5220000743865967
2023-04-17 00:00:00-05:00,16.950000762939453,3.5910000801086426
2023-04-18 00:00:00-05:00,16.829999923706055,3.572000026702881
2023-04-19 00:00:00-05:00,16.459999084472656,3.6019999980926514
2023-04-20 00:00:00-05:00,17.170000076293945,3.5450000762939453
2023-04-21 00:00:00-05:00,16.770000457763672,3.569999933242798
2023-04-24 00:00:00-05:00,16.889999389648438,3.515000104904175
2023-04-25 00:00:00-05:00,18.760000228881836,3.3959999084472656
2023-04-26 00:00:00-05:00,18.84000015258789,3.431999921798706
2023-04-27 00:00:00-05:00,17.030000686645508,3.5280001163482666
2023-04-28 00:00:00-05:00,15.779999732971191,3.4519999027252197
2023-05-01 00:00:00-05:00,16.079999923706055,3.5739998817443848
2023-05-02 00:00:00-05:00,17.780000686645508,3.438999891281128
2023-05-03 00:00:00-05:00,18.34000015258789,3.4030001163482666
2023-05-04 00:00:00-05:00,20.09000015258789,3.3510000705718994
2023-05-05 00:00:00-05:00,17.190000534057617,3.446000099182129
2023-05-08 00:00:00-05:00,16.979999542236328,3.5209999084472656
2023-05-09 00:00:00-05:00,17.709999084472656,3.5209999084472656
2023-05-10 00:00:00-05:00,16.940000534057617,3.438999891281128
2023-05-11 00:00:00-05:00,16.93000030517578,3.3970000743865967
2023-05-12 00:00:00-05:00,17.030000686645508,3.4630000591278076
2023-05-15 00:00:00-05:00,17.1200008392334,3.507999897003174
2023-05-16 00:00:00-05:00,17.989999771118164,3.5490000247955322
2023-05-17 00:00:00-05:00,16.8700008392334,3.5810000896453857
2023-05-18 00:00:00-05:00,16.049999237060547,3.6480000019073486
2023-05-19 00:00:00-05:00,16.809999465942383,3.691999912261963
2023-05-22 00:00:00-05:00,17.209999084472656,3.7190001010894775
2023-05-23 00:00:00-05:00,18.530000686645508,3.697999954223633
2023-05-24 00:00:00-05:00,20.030000686645508,3.7190001010894775
2023-05-25 00:00:00-05:00,19.139999389648438,3.813999891281128
2023-05-26 00:00:00-05:00,17.950000762939453,3.809999942779541
2023-05-30 00:00:00-05:00,17.459999084472656,3.700000047683716
2023-05-31 00:00:00-05:00,17.940000534057617,3.63700008392334
2023-06-01 00:00:00-05:00,15.649999618530273,3.6080000400543213
2023-06-02 00:00:00-05:00,14.600000381469727,3.690999984741211
2023-06-05 00:00:00-05:00,14.729999542236328,3.693000078201294
2023-06-06 00:00:00-05:00,13.960000038146973,3.6989998817443848
2023-06-07 00:00:00-05:00,13.9399995803833,3.7839999198913574
2023-06-08 00:00:00-05:00,13.649999618530273,3.7139999866485596
2023-06-09 00:00:00-05:00,13.829999923706055,3.744999885559082
2023-06-12 00:00:00-05:00,15.010000228881836,3.765000104904175
2023-06-13 00:00:00-05:00,14.609999656677246,3.8389999866485596
2023-06-14 00:00:00-05:00,13.880000114440918,3.7960000038146973
2023-06-15 00:00:00-05:00,14.5,3.7279999256134033
2023-06-16 00:00:00-05:00,13.539999961853027,3.7690000534057617
2023-06-20 00:00:00-05:00,13.880000114440918,3.7290000915527344
2023-06-21 00:00:00-05:00,13.199999809265137,3.7230000495910645
2023-06-22 00:00:00-05:00,12.90999984741211,3.7990000247955322
2023-06-23 00:00:00-05:00,13.4399995803833,3.739000082015991
2023-06-26 00:00:00-05:00,14.25,3.7190001010894775
2023-06-27 00:00:00-05:00,13.739999771118164,3.7679998874664307
2023-06-28 00:00:00-05:00,13.430000305175781,3.7100000381469727
2023-06-29 00:00:00-05:00,13.539999961853027,3.8540000915527344
2023-06-30 00:00:00-05:00,13.59000015258789,3.819000005722046
2023-07-03 00:00:00-05:00,13.569999694824219,3.8580000400543213
2023-07-05 00:00:00-05:00,14.180000305175781,3.944999933242798
2023-07-06 00:00:00-05:00,15.4399995803833,4.040999889373779
2023-07-07 00:00:00-05:00,14.829999923706055,4.050000190734863
2023-07-10 00:00:00-05:00,15.069999694824219,4.00600004196167
2023-07-11 00:00:00-05:00,14.84000015258789,3.9800000190734863
2023-07-12 00:00:00-05:00,13.539999961853027,3.8610000610351562
2023-07-13 00:00:00-05:00,13.609999656677246,3.760999917984009
2023-07-14 00:00:00-05:00,13.34000015258789,3.819000005722046
2023-07-17 00:00:00-05:00,13.479999542236328,3.796999931335449
2023-07-18 00:00:00-05:00,13.300000190734863,3.7890000343322754
2023-07-19 00:00:00-05:00,13.760000228881836,3.742000102996826
2023-07-20 00:00:00-05:00,13.989999771118164,3.8540000915527344
2023-07-21 00:00:00-05:00,13.600000381469727,3.8369998931884766
2023-07-24 00:00:00-05:00,13.90999984741211,3.8570001125335693
2023-07-25 00:00:00-05:00,13.859999656677246,3.9119999408721924
2023-07-26 00:00:00-05:00,13.1899995803833,3.8510000705718994
2023-07-27 00:00:00-05:00,14.40999984741211,4.01200008392334
2023-07-28 00:00:00-05:00,13.329999923706055,3.9690001010894775
2023-07-31 00:00:00-05:00,13.630000114440918,3.9590001106262207
2023-08-01 00:00:00-05:00,13.930000305175781,4.051000118255615
2023-08-02 00:00:00-05:00,16.09000015258789,4.078000068664551
2023-08-03 00:00:00-05:00,15.920000076293945,4.189000129699707
2023-08-04 00:00:00-05:00,17.100000381469727,4.059999942779541
2023-08-07 00:00:00-05:00,15.770000457763672,4.078000068664551
2023-08-08 00:00:00-05:00,15.989999771118164,4.026000022888184
2023-08-09 00:00:00-05:00,15.960000038146973,4.01200008392334
2023-08-10 00:00:00-05:00,15.850000381469727,4.079999923706055
2023-08-11 00:00:00-05:00,14.84000015258789,4.168000221252441
2023-08-14 00:00:00-05:00,14.819999694824219,4.184000015258789
2023-08-15 00:00:00-05:00,16.459999084472656,4.2210001945495605
2023-08-16 00:00:00-05:00,16.780000686645508,4.257999897003174
2023-08-17 00:00:00-05:00,17.889999389648438,4.308000087738037
2023-08-18 00:00:00-05:00,17.299999237060547,4.250999927520752
2023-08-21 00:00:00-05:00,17.1299991607666,4.3420000076293945
2023-08-22 00:00:00-05:00,16.969999313354492,4.328000068664551
2023-08-23 00:00:00-05:00,15.979999542236328,4.197999954223633
2023-08-24 00:00:00-05:00,17.200000762939453,4.235000133514404
2023-08-25 00:00:00-05:00,15.680000305175781,4.238999843597412
2023-08-28 00:00:00-05:00,15.079999923706055,4.211999893188477
2023-08-29 00:00:00-05:00,14.449999809265137,4.122000217437744
2023-08-30 00:00:00-05:00,13.880000114440918,4.118000030517578
2023-08-31 00:00:00-05:00,13.569999694824219,4.0929999351501465
2023-09-01 00:00:00-05:00,13.09000015258789,4.172999858856201
2023-09-05 00:00:00-05:00,14.010000228881836,4.26800012588501
2023-09-06 00:00:00-05:00,14.449999809265137,4.289999961853027
2023-09-07 00:00:00-05:00,14.399999618530273,4.260000228881836
2023-09-08 00:00:00-05:00,13.84000015258789,4.257999897003174
2023-09-11 00:00:00-05:00,13.800000190734863,4.288000106811523
2023-09-12 00:00:00-05:00,14.229999542236328,4.263999938964844
2023-09-13 00:00:00-05:00,13.479999542236328,4.249000072479248
2023-09-14 00:00:00-05:00,12.819999694824219,4.288000106811523
2023-09-15 00:00:00-05:00,13.789999961853027,4.322000026702881
2023-09-18 00:00:00-05:00,14.0,4.318999767303467
2023-09-19 00:00:00-05:00,14.109999656677246,4.364999771118164
2023-09-20 00:00:00-05:00,15.140000343322754,4.348999977111816
2023-09-21 00:00:00-05:00,17.540000915527344,4.480000019073486
2023-09-22 00:00:00-05:00,17.200000762939453,4.438000202178955
2023-09-25 00:00:00-05:00,16.899999618530273,4.541999816894531
2023-09-26 00:00:00-05:00,18.940000534057617,4.558000087738037
2023-09-27 00:00:00-05:00,18.219999313354492,4.625999927520752
2023-09-28 00:00:00-05:00,17.34000015258789,4.5970001220703125
2023-09-29 00:00:00-05:00,17.520000457763672,4.572999954223633
2023-10-02 00:00:00-05:00,17.610000610351562,4.683000087738037
2023-10-03 00:00:00-05:00,19.780000686645508,4.802000045776367
2023-10-04 00:00:00-05:00,18.579999923706055,4.735000133514404
2023-10-05 00:00:00-05:00,18.489999771118164,4.7170000076293945
2023-10-06 00:00:00-05:00,17.450000762939453,4.783999919891357
2023-10-09 00:00:00-05:00,17.700000762939453,4.796999931335449
2023-10-10 00:00:00-05:00,17.030000686645508,4.65500020980835
2023-10-11 00:00:00-05:00,16.09000015258789,4.59499979019165
2023-10-12 00:00:00-05:00,16.690000534057617,4.711999893188477
2023-10-13 00:00:00-05:00,19.31999969482422,4.629000186920166
2023-10-16 00:00:00-05:00,17.209999084472656,4.711999893188477
2023-10-17 00:00:00-05:00,17.8799991607666,4.8470001220703125
2023-10-18 00:00:00-05:00,19.219999313354492,4.9039998054504395
2023-10-19 00:00:00-05:00,21.399999618530273,4.98799991607666
2023-10-20 00:00:00-05:00,21.709999084472656,4.923999786376953
2023-10-23 00:00:00-05:00,20.3700008392334,4.8379998207092285
2023-10-24 00:00:00-05:00,18.969999313354492,4.840000152587891
2023-10-25 00:00:00-05:00,20.190000534057617,4.953000068664551
2023-10-26 00:00:00-05:00,20.68000030517578,4.84499979019165
2023-10-27 00:00:00-05:00,21.270000457763672,4.84499979019165
2023-10-30 00:00:00-05:00,19.75,4.875
2023-10-31 00:00:00-05:00,18.139999389648438,4.875
2023-11-01 00:00:00-05:00,16.8700008392334,4.789000034332275
2023-11-02 00:00:00-05:00,15.65999984741211,4.669000148773193
2023-11-03 00:00:00-05:00,14.90999984741211,4.558000087738037
2023-11-06 00:00:00-06:00,14.890000343322754,4.6620001792907715
2023-11-07 00:00:00-06:00,14.8100004196167,4.571000099182129
2023-11-08 00:00:00-06:00,14.449999809265137,4.5229997634887695
2023-11-09 00:00:00-06:00,15.289999961853027,4.630000114440918
2023-11-10 00:00:00-06:00,14.170000076293945,4.627999782562256
2023-11-13 00:00:00-06:00,14.760000228881836,4.631999969482422
2023-11-14 00:00:00-06:00,14.15999984741211,4.440999984741211
2023-11-15 00:00:00-06:00,14.180000305175781,4.534999847412109
2023-11-16 00:00:00-06:00,14.319999694824219,4.445000171661377
2023-11-17 00:00:00-06:00,13.800000190734863,4.440999984741211
2023-11-20 00:00:00-06:00,13.40999984741211,4.421999931335449
2023-11-21 00:00:00-06:00,13.350000381469727,4.418000221252441
2023-11-22 00:00:00-06:00,12.850000381469727,4.415999889373779
2023-11-24 00:00:00-06:00,12.460000038146973,4.4720001220703125
2023-11-27 00:00:00-06:00,12.6899995803833,4.388999938964844
2023-11-28 00:00:00-06:00,12.6899995803833,4.335999965667725
2023-11-29 00:00:00-06:00,12.979999542236328,4.270999908447266
2023-11-30 00:00:00-06:00,12.920000076293945,4.3520002365112305
2023-12-01 00:00:00-06:00,12.630000114440918,4.22599983215332
2023-12-04 00:00:00-06:00,13.079999923706055,4.288000106811523
2023-12-05 00:00:00-06:00,12.850000381469727,4.171000003814697
2023-12-06 00:00:00-06:00,12.970000267028809,4.120999813079834
2023-12-07 00:00:00-06:00,13.0600004196167,4.129000186920166
2023-12-08 00:00:00-06:00,12.350000381469727,4.244999885559082
2023-12-11 00:00:00-06:00,12.630000114440918,4.238999843597412
2023-12-12 00:00:00-06:00,12.069999694824219,4.205999851226807
2023-12-13 00:00:00-06:00,12.1899995803833,4.0329999923706055
2023-12-14 00:00:00-06:00,12.479999542236328,3.930000066757202
2023-12-15 00:00:00-06:00,12.279999732971191,3.927999973297119
2023-12-18 00:00:00-06:00,12.5600004196167,3.9539999961853027
2023-12-19 00:00:00-06:00,12.529999732971191,3.921999931335449
2023-12-20 00:00:00-06:00,13.670000076293945,3.877000093460083
2023-12-21 00:00:00-06:00,13.649999618530273,3.8940000534057617
2023-12-22 00:00:00-06:00,13.029999732971191,3.9010000228881836
2023-12-26 00:00:00-06:00,12.989999771118164,3.885999917984009
2023-12-27 00:00:00-06:00,12.430000305175781,3.7890000343322754
2023-12-28 00:00:00-06:00,12.470000267028809,3.8499999046325684
2023-12-29 00:00:00-06:00,12.449999809265137,3.865999937057495
2024-01-02 00:00:00-06:00,13.199999809265137,3.946000099182129
2024-01-03 00:00:00-06:00,14.039999961853027,3.9070000648498535
2024-01-04 00:00:00-06:00,14.130000114440918,3.990999937057495
2024-01-05 00:00:00-06:00,13.350000381469727,4.041999816894531
2024-01-08 00:00:00-06:00,13.079999923706055,4.001999855041504
2024-01-09 00:00:00-06:00,12.760000228881836,4.019000053405762
2024-01-10 00:00:00-06:00,12.6899995803833,4.03000020980835
2024-01-11 00:00:00-06:00,12.4399995803833,3.9769999980926514
2024-01-12 00:00:00-06:00,12.699999809265137,3.950000047683716
2024-01-16 00:00:00-06:00,13.84000015258789,4.065999984741211
2024-01-17 00:00:00-06:00,14.789999961853027,4.105999946594238
2024-01-18 00:00:00-06:00,14.130000114440918,4.144000053405762
2024-01-19 00:00:00-06:00,13.300000190734863,4.145999908447266
2024-01-22 00:00:00-06:00,13.1899995803833,4.093999862670898
2024-01-23 00:00:00-06:00,12.550000190734863,4.142000198364258
2024-01-24 00:00:00-06:00,13.140000343322754,4.177999973297119
2024-01-25 00:00:00-06:00,13.449999809265137,4.131999969482422
2024-01-26 00:00:00-06:00,13.260000228881836,4.159999847412109
2024-01-29 00:00:00-06:00,13.600000381469727,4.091000080108643
2024-01-30 00:00:00-06:00,13.3100004196167,4.059000015258789
2024-01-31 00:00:00-06:00,14.350000381469727,3.9670000076293945
2024-02-01 00:00:00-06:00,13.880000114440918,3.86299991607666
2024-02-02 00:00:00-06:00,13.850000381469727,4.0329999923706055
2024-02-05 00:00:00-06:00,13.670000076293945,4.164000034332275
2024-02-06 00:00:00-06:00,13.0600004196167,4.090000152587891
2024-02-07 00:00:00-06:00,12.829999923706055,4.110000133514404
2024-02-08 00:00:00-06:00,12.789999961853027,4.170000076293945
2024-02-09 00:00:00-06:00,12.930000305175781,4.186999797821045
2024-02-12 00:00:00-06:00,13.930000305175781,4.171999931335449
2024-02-13 00:00:00-06:00,15.850000381469727,4.315999984741211
2024-02-14 00:00:00-06:00,14.380000114440918,4.267000198364258
2024-02-15 00:00:00-06:00,14.010000228881836,4.239999771118164
2024-02-16 00:00:00-06:00,14.239999771118164,4.295000076293945
2024-02-20 00:00:00-06:00,15.420000076293945,4.275000095367432
2024-02-21 00:00:00-06:00,15.34000015258789,4.324999809265137
2024-02-22 00:00:00-06:00,14.539999961853027,4.327000141143799
2024-02-23 00:00:00-06:00,13.75,4.260000228881836
2024-02-26 00:00:00-06:00,13.739999771118164,4.298999786376953
2024-02-27 00:00:00-06:00,13.430000305175781,4.315000057220459
2024-02-28 00:00:00-06:00,13.84000015258789,4.27400016784668
2024-02-29 00:00:00-06:00,13.399999618530273,4.251999855041504
2024-03-01 00:00:00-06:00,13.109999656677246,4.179999828338623
2024-03-04 00:00:00-06:00,13.489999771118164,4.218999862670898
2024-03-05 00:00:00-06:00,14.460000038146973,4.13700008392334
2024-03-06 00:00:00-06:00,14.5,4.104000091552734
2024-03-07 00:00:00-06:00,14.4399995803833,4.0920000076293945
2024-03-08 00:00:00-06:00,14.739999771118164,4.089000225067139
2024-03-11 00:00:00-05:00,15.220000267028809,4.104000091552734
2024-03-12 00:00:00-05:00,13.84000015258789,4.15500020980835
2024-03-13 00:00:00-05:00,13.75,4.191999912261963
2024-03-14 00:00:00-05:00,14.399999618530273,4.297999858856201
2024-03-15 00:00:00-05:00,14.40999984741211,4.303999900817871
2024-03-18 00:00:00-05:00,14.329999923706055,4.340000152587891
2024-03-19 00:00:00-05:00,13.819999694824219,4.296999931335449
2024-03-20 00:00:00-05:00,13.039999961853027,4.2729997634887695
2024-03-21 00:00:00-05:00,12.920000076293945,4.270999908447266
2024-03-22 00:00:00-05:00,13.0600004196167,4.2179999351501465
2024-03-25 00:00:00-05:00,13.1899995803833,4.252999782562256
2024-03-26 00:00:00-05:00,13.239999771118164,4.234000205993652
2024-03-27 00:00:00-05:00,12.779999732971191,4.196000099182129
2024-03-28 00:00:00-05:00,13.010000228881836,4.205999851226807
2024-04-01 00:00:00-05:00,13.649999618530273,4.328999996185303
2024-04-02 00:00:00-05:00,14.609999656677246,4.364999771118164
2024-04-03 00:00:00-05:00,14.329999923706055,4.355000019073486
2024-04-04 00:00:00-05:00,16.350000381469727,4.309000015258789
2024-04-05 00:00:00-05:00,16.030000686645508,4.377999782562256
2024-04-08 00:00:00-05:00,15.1899995803833,4.423999786376953
2024-04-09 00:00:00-05:00,14.979999542236328,4.366000175476074
2024-04-10 00:00:00-05:00,15.800000190734863,4.559999942779541
2024-04-11 00:00:00-05:00,14.90999984741211,4.576000213623047
2024-04-12 00:00:00-05:00,17.309999465942383,4.499000072479248
2024-04-15 00:00:00-05:00,19.229999542236328,4.627999782562256
2024-04-16 00:00:00-05:00,18.399999618530273,4.658999919891357
2024-04-17 00:00:00-05:00,18.209999084472656,4.585000038146973
2024-04-18 00:00:00-05:00,18.0,4.646999835968018
2024-04-19 00:00:00-05:00,18.709999084472656,4.614999771118164
2024-04-22 00:00:00-05:00,16.940000534057617,4.623000144958496
2024-04-23 00:00:00-05:00,15.6899995803833,4.5980000495910645
2024-04-24 00:00:00-05:00,15.970000267028809,4.6519999504089355
2024-04-25 00:00:00-05:00,15.369999885559082,4.705999851226807
2024-04-26 00:00:00-05:00,15.029999732971191,4.669000148773193
2024-04-29 00:00:00-05:00,14.670000076293945,4.613999843597412
2024-04-30 00:00:00-05:00,15.649999618530273,4.685999870300293
2024-05-01 00:00:00-05:00,15.390000343322754,4.59499979019165
2024-05-02 00:00:00-05:00,14.680000305175781,4.571000099182129
2024-05-03 00:00:00-05:00,13.489999771118164,4.5
2024-05-06 00:00:00-05:00,13.489999771118164,4.488999843597412
2024-05-07 00:00:00-05:00,13.229999542236328,4.4629998207092285
2024-05-08 00:00:00-05:00,13.0,4.492000102996826
2024-05-09 00:00:00-05:00,12.6899995803833,4.448999881744385
2024-05-10 00:00:00-05:00,12.550000190734863,4.504000186920166
2024-05-13 00:00:00-05:00,13.600000381469727,4.480999946594238
2024-05-14 00:00:00-05:00,13.420000076293945,4.445000171661377
2024-05-15 00:00:00-05:00,12.449999809265137,4.355999946594238
2024-05-16 00:00:00-05:00,12.420000076293945,4.376999855041504
2024-05-17 00:00:00-05:00,11.989999771118164,4.420000076293945
2024-05-20 00:00:00-05:00,12.149999618530273,4.436999797821045
2024-05-21 00:00:00-05:00,11.859999656677246,4.414000034332275
2024-05-22 00:00:00-05:00,12.289999961853027,4.434000015258789
2024-05-23 00:00:00-05:00,12.770000457763672,4.474999904632568
2024-05-24 00:00:00-05:00,11.930000305175781,4.4670000076293945
2024-05-28 00:00:00-05:00,12.920000076293945,4.541999816894531
2024-05-29 00:00:00-05:00,14.279999732971191,4.624000072479248
2024-05-30 00:00:00-05:00,14.470000267028809,4.553999900817871
2024-05-31 00:00:00-05:00,12.920000076293945,4.513999938964844
2024-06-03 00:00:00-05:00,13.109999656677246,4.4019999504089355
2024-06-04 00:00:00-05:00,13.15999984741211,4.335999965667725
2024-06-05 00:00:00-05:00,12.630000114440918,4.289000034332275
2024-06-06 00:00:00-05:00,12.579999923706055,4.281000137329102
2024-06-07 00:00:00-05:00,12.220000267028809,4.429999828338623
2024-06-10 00:00:00-05:00,12.739999771118164,4.468999862670898
2024-06-11 00:00:00-05:00,12.850000381469727,4.4039998054504395
2024-06-12 00:00:00-05:00,12.039999961853027,4.295000076293945
